"partida_id","data","mandante","visitante","tecnico_mandante","tecnico_visitante","vencedor","arena","mandante_placar","visitante_placar","mandante_estado","visitante_estado","Ano","Ano do Campeonato","Jogo","Equipe","Mando","GP","GS","P","J","V","E","D","SG"
"7757","44727","Ceara","Atletico-MG","M. dos Santos Gonçalves","A. Mohamed Matijevich","-","Arena Castelão","0","0","CE","MG","2022","2022","Ceara x Atletico-MG","Atletico-MG","fora","0","0","1","1","0","1","0","0"
"7758","44727","Bragantino","Coritiba","C. Maldonado","G. Morínigo","Bragantino","Nabizão","4","2","SP","PR","2022","2022","Bragantino x Coritiba","Bragantino","casa","4","2","3","1","1","0","0","2"
"7758","44727","Bragantino","Coritiba","C. Maldonado","G. Morínigo","Bragantino","Nabizão","4","2","SP","PR","2022","2022","Bragantino x Coritiba","Coritiba","fora","2","4","0","1","0","0","1","-2"
"7759","44727","Goias","Internacional","J. Ribeiro Ventura","L. Venker de Menezes","Internacional","Estádio da Serrinha","1","2","GO","RS","2022","2022","Goias x Internacional","Goias","casa","1","2","0","1","0","0","1","-1"
"7759","44727","Goias","Internacional","J. Ribeiro Ventura","L. Venker de Menezes","Internacional","Estádio da Serrinha","1","2","GO","RS","2022","2022","Goias x Internacional","Internacional","fora","2","1","3","1","1","0","0","1"
"7760","44727","Flamengo","Cuiaba","D. Silvestre Júnior","A. Cardoso de Oliveira","Flamengo"," Maracanã","2","0","RJ","MT","2022","2022","Flamengo x Cuiaba","Flamengo","casa","2","0","3","1","1","0","0","2"
"7760","44727","Flamengo","Cuiaba","D. Silvestre Júnior","A. Cardoso de Oliveira","Flamengo"," Maracanã","2","0","RJ","MT","2022","2022","Flamengo x Cuiaba","Cuiaba","fora","0","2","0","1","0","0","1","-2"
"7762","44727","America-MG","Fluminense","V. Carmo Mancini","F. Diniz Silva","-","Estádio Raimundo Sampaio","0","0","MG","RJ","2022","2022","America-MG x Fluminense","America-MG","casa","0","0","1","1","0","1","0","0"
"7762","44727","America-MG","Fluminense","V. Carmo Mancini","F. Diniz Silva","-","Estádio Raimundo Sampaio","0","0","MG","RJ","2022","2022","America-MG x Fluminense","Fluminense","fora","0","0","1","1","0","1","0","0"
"7761","44727","Athletico-PR","Corinthians","L. Scolari","V. de Oliveira Lopes Pereira","-","Estádio Joaquim Américo Guimarães","1","1","PR","SP","2022","2022","Athletico-PR x Corinthians","Athletico-PR","casa","1","1","1","1","0","1","0","0"
"7761","44727","Athletico-PR","Corinthians","L. Scolari","V. de Oliveira Lopes Pereira","-","Estádio Joaquim Américo Guimarães","1","1","PR","SP","2022","2022","Athletico-PR x Corinthians","Corinthians","fora","1","1","1","1","0","1","0","0"
"7763","44728","Botafogo-RJ","Sao Paulo","L. Castro","R. Ceni","Botafogo-RJ","Estádio Nilton Santos","1","0","RJ","SP","2022","2022","Botafogo-RJ x Sao Paulo","Botafogo-RJ","casa","1","0","3","1","1","0","0","1"
"7763","44728","Botafogo-RJ","Sao Paulo","L. Castro","R. Ceni","Botafogo-RJ","Estádio Nilton Santos","1","0","RJ","SP","2022","2022","Botafogo-RJ x Sao Paulo","Sao Paulo","fora","0","1","0","1","0","0","1","-1"
"7764","44728","Palmeiras","Atletico-GO","A. Moreira Ferreira","J. de Amorim Campos","Palmeiras","Allianz Parque","4","2","SP","GO","2022","2022","Palmeiras x Atletico-GO","Palmeiras","casa","4","2","3","1","1","0","0","2"
"7764","44728","Palmeiras","Atletico-GO","A. Moreira Ferreira","J. de Amorim Campos","Palmeiras","Allianz Parque","4","2","SP","GO","2022","2022","Palmeiras x Atletico-GO","Atletico-GO","fora","2","4","0","1","0","0","1","-2"
"7765","44728","Avai","Fortaleza","E. de Souza Barroca","J. Vojvoda","Avai","  Ressacada","3","2","SC","CE","2022","2022","Avai x Fortaleza","Avai","casa","3","2","3","1","1","0","0","1"
"7765","44728","Avai","Fortaleza","E. de Souza Barroca","J. Vojvoda","Avai","  Ressacada","3","2","SC","CE","2022","2022","Avai x Fortaleza","Fortaleza","fora","2","3","0","1","0","0","1","-1"
"7766","44730","Cuiaba","Ceara","A. Cardoso de Oliveira","M. dos Santos Gonçalves","-","Arena Pantanal","0","0","MT","CE","2022","2022","Cuiaba x Ceara","Cuiaba","casa","0","0","1","1","0","1","0","0"
"7766","44730","Cuiaba","Ceara","A. Cardoso de Oliveira","M. dos Santos Gonçalves","-","Arena Pantanal","0","0","MT","CE","2022","2022","Cuiaba x Ceara","Ceara","fora","0","0","1","1","0","1","0","0"
"7767","44730","Santos","Bragantino","F. Bustos","M. Nogueira Barbieri","-","Estádio Urbano Caldeira","2","2","SP","SP","2022","2022","Santos x Bragantino","Santos","casa","2","2","1","1","0","1","0","0"
"7767","44730","Santos","Bragantino","F. Bustos","M. Nogueira Barbieri","-","Estádio Urbano Caldeira","2","2","SP","SP","2022","2022","Santos x Bragantino","Bragantino","fora","2","2","1","1","0","1","0","0"
"7768","44731","Atletico-MG","Flamengo","A. Mohamed Matijevich","D. Silvestre Júnior","Atletico-MG"," Mineirão","2","0","MG","RJ","2022","2022","Atletico-MG x Flamengo","Atletico-MG","casa","2","0","3","1","1","0","0","2"
"7768","44731","Atletico-MG","Flamengo","A. Mohamed Matijevich","D. Silvestre Júnior","Atletico-MG"," Mineirão","2","0","MG","RJ","2022","2022","Atletico-MG x Flamengo","Flamengo","fora","0","2","0","1","0","0","1","-2"
"7769","44731","Coritiba","Athletico-PR","G. Morínigo","L. Scolari","Athletico-PR"," Couto Pereira","0","1","PR","PR","2022","2022","Coritiba x Athletico-PR","Coritiba","casa","0","1","0","1","0","0","1","-1"
"7769","44731","Coritiba","Athletico-PR","G. Morínigo","L. Scolari","Athletico-PR"," Couto Pereira","0","1","PR","PR","2022","2022","Coritiba x Athletico-PR","Athletico-PR","fora","1","0","3","1","1","0","0","1"
"7770","44731","Corinthians","Goias","V. de Oliveira Lopes Pereira","J. Ribeiro Ventura","Corinthians","Neo Química Arena","1","0","SP","GO","2022","2022","Corinthians x Goias","Corinthians","casa","1","0","3","1","1","0","0","1"
"7770","44731","Corinthians","Goias","V. de Oliveira Lopes Pereira","J. Ribeiro Ventura","Corinthians","Neo Química Arena","1","0","SP","GO","2022","2022","Corinthians x Goias","Goias","fora","0","1","0","1","0","0","1","-1"
"7771","44731","Internacional","Botafogo-RJ","L. Venker de Menezes","L. Castro","Botafogo-RJ","Estádio José Pinheiro Borda","2","3","RS","RJ","2022","2022","Internacional x Botafogo-RJ","Internacional","casa","2","3","0","1","0","0","1","-1"
"7771","44731","Internacional","Botafogo-RJ","L. Venker de Menezes","L. Castro","Botafogo-RJ","Estádio José Pinheiro Borda","2","3","RS","RJ","2022","2022","Internacional x Botafogo-RJ","Botafogo-RJ","fora","3","2","3","1","1","0","0","1"
"7772","44731","Fortaleza","America-MG","J. Vojvoda","V. Carmo Mancini","Fortaleza","Arena Castelão","1","0","CE","MG","2022","2022","Fortaleza x America-MG","Fortaleza","casa","1","0","3","1","1","0","0","1"
"7772","44731","Fortaleza","America-MG","J. Vojvoda","V. Carmo Mancini","Fortaleza","Arena Castelão","1","0","CE","MG","2022","2022","Fortaleza x America-MG","America-MG","fora","0","1","0","1","0","0","1","-1"
"7773","44731","Atletico-GO","Juventude","J. de Amorim Campos","E. Baptista","Atletico-GO","Estádio Antônio Accioly","3","1","GO","RS","2022","2022","Atletico-GO x Juventude","Atletico-GO","casa","3","1","3","1","1","0","0","2"
"7773","44731","Atletico-GO","Juventude","J. de Amorim Campos","E. Baptista","Atletico-GO","Estádio Antônio Accioly","3","1","GO","RS","2022","2022","Atletico-GO x Juventude","Juventude","fora","1","3","0","1","0","0","1","-2"
"7774","44731","Fluminense","Avai","F. Diniz Silva","E. de Souza Barroca","Fluminense"," Maracanã","2","0","RJ","SC","2022","2022","Fluminense x Avai","Fluminense","casa","2","0","3","1","1","0","0","2"
"7774","44731","Fluminense","Avai","F. Diniz Silva","E. de Souza Barroca","Fluminense"," Maracanã","2","0","RJ","SC","2022","2022","Fluminense x Avai","Avai","fora","0","2","0","1","0","0","1","-2"
"7775","44732","Sao Paulo","Palmeiras","R. Ceni","J. M. Barreto Martins","Palmeiras"," Morumbi","1","2","SP","SP","2022","2022","Sao Paulo x Palmeiras","Sao Paulo","casa","1","2","0","1","0","0","1","-1"
"7775","44732","Sao Paulo","Palmeiras","R. Ceni","J. M. Barreto Martins","Palmeiras"," Morumbi","1","2","SP","SP","2022","2022","Sao Paulo x Palmeiras","Palmeiras","fora","2","1","3","1","1","0","0","1"
"7776","44736","Internacional","Coritiba","L. Venker de Menezes","G. Morínigo","Internacional","Estádio José Pinheiro Borda","3","0","RS","PR","2022","2022","Internacional x Coritiba","Internacional","casa","3","0","3","1","1","0","0","3"
"7776","44736","Internacional","Coritiba","L. Venker de Menezes","G. Morínigo","Internacional","Estádio José Pinheiro Borda","3","0","RS","PR","2022","2022","Internacional x Coritiba","Coritiba","fora","0","3","0","1","0","0","1","-3"
"7777","44737","Athletico-PR","Bragantino","L. Scolari","M. Nogueira Barbieri","Athletico-PR","Estádio Joaquim Américo Guimarães","4","2","PR","SP","2022","2022","Athletico-PR x Bragantino","Athletico-PR","casa","4","2","3","1","1","0","0","2"
"7777","44737","Athletico-PR","Bragantino","L. Scolari","M. Nogueira Barbieri","Athletico-PR","Estádio Joaquim Américo Guimarães","4","2","PR","SP","2022","2022","Athletico-PR x Bragantino","Bragantino","fora","2","4","0","1","0","0","1","-2"
"7778","44737","Flamengo","America-MG","D. Silvestre Júnior","V. Carmo Mancini","Flamengo"," Maracanã","3","0","RJ","MG","2022","2022","Flamengo x America-MG","Flamengo","casa","3","0","3","1","1","0","0","3"
"7778","44737","Flamengo","America-MG","D. Silvestre Júnior","V. Carmo Mancini","Flamengo"," Maracanã","3","0","RJ","MG","2022","2022","Flamengo x America-MG","America-MG","fora","0","3","0","1","0","0","1","-3"
"7779","44737","Corinthians","Santos","V. de Oliveira Lopes Pereira","L. Ochandorena","-","Neo Química Arena","0","0","SP","SP","2022","2022","Corinthians x Santos","Corinthians","casa","0","0","1","1","0","1","0","0"
"7779","44737","Corinthians","Santos","V. de Oliveira Lopes Pereira","L. Ochandorena","-","Neo Química Arena","0","0","SP","SP","2022","2022","Corinthians x Santos","Santos","fora","0","0","1","1","0","1","0","0"
"7780","44737","Atletico-MG","Fortaleza","A. Mohamed Matijevich","G. Liendo","Atletico-MG"," Mineirão","3","2","MG","CE","2022","2022","Atletico-MG x Fortaleza","Atletico-MG","casa","3","2","3","1","1","0","0","1"
"7780","44737","Atletico-MG","Fortaleza","A. Mohamed Matijevich","G. Liendo","Atletico-MG"," Mineirão","3","2","MG","CE","2022","2022","Atletico-MG x Fortaleza","Fortaleza","fora","2","3","0","1","0","0","1","-1"
"7781","44738","Avai","Palmeiras","E. de Souza Barroca","A. Moreira Ferreira","-","  Ressacada","2","2","SC","SP","2022","2022","Avai x Palmeiras","Avai","casa","2","2","1","1","0","1","0","0"
"7781","44738","Avai","Palmeiras","E. de Souza Barroca","A. Moreira Ferreira","-","  Ressacada","2","2","SC","SP","2022","2022","Avai x Palmeiras","Palmeiras","fora","2","2","1","1","0","1","0","0"
"7782","44738","Botafogo-RJ","Fluminense","V. Severino","F. Diniz Silva","Fluminense","Estádio Nilton Santos","0","1","RJ","RJ","2022","2022","Botafogo-RJ x Fluminense","Botafogo-RJ","casa","0","1","0","1","0","0","1","-1"
"7782","44738","Botafogo-RJ","Fluminense","V. Severino","F. Diniz Silva","Fluminense","Estádio Nilton Santos","0","1","RJ","RJ","2022","2022","Botafogo-RJ x Fluminense","Fluminense","fora","1","0","3","1","1","0","0","1"
"7783","44738","Goias","Cuiaba","J. Ribeiro Ventura","B. Lazaroni","Goias","Estádio da Serrinha","1","0","GO","MT","2022","2022","Goias x Cuiaba","Goias","casa","1","0","3","1","1","0","0","1"
"7783","44738","Goias","Cuiaba","J. Ribeiro Ventura","B. Lazaroni","Goias","Estádio da Serrinha","1","0","GO","MT","2022","2022","Goias x Cuiaba","Cuiaba","fora","0","1","0","1","0","0","1","-1"
"7784","44738","Ceara","Atletico-GO","M. dos Santos Gonçalves","J. de Amorim Campos","-","Arena Castelão","1","1","CE","GO","2022","2022","Ceara x Atletico-GO","Ceara","casa","1","1","1","1","0","1","0","0"
"7784","44738","Ceara","Atletico-GO","M. dos Santos Gonçalves","J. de Amorim Campos","-","Arena Castelão","1","1","CE","GO","2022","2022","Ceara x Atletico-GO","Atletico-GO","fora","1","1","1","1","0","1","0","0"
"7785","44738","Sao Paulo","Juventude","R. Ceni","U. Louzer Filho","-"," Morumbi","0","0","SP","RS","2022","2022","Sao Paulo x Juventude","Sao Paulo","casa","0","0","1","1","0","1","0","0"
"7785","44738","Sao Paulo","Juventude","R. Ceni","U. Louzer Filho","-"," Morumbi","0","0","SP","RS","2022","2022","Sao Paulo x Juventude","Juventude","fora","0","0","1","1","0","1","0","0"
"7786","44744","Juventude","Atletico-MG","U. Louzer Filho","A. Mohamed Matijevich","Atletico-MG"," Alfredo Jaconi","1","2","RS","MG","2022","2022","Juventude x Atletico-MG","Juventude","casa","1","2","0","1","0","0","1","-1"
"7786","44744","Juventude","Atletico-MG","U. Louzer Filho","A. Mohamed Matijevich","Atletico-MG"," Alfredo Jaconi","1","2","RS","MG","2022","2022","Juventude x Atletico-MG","Atletico-MG","fora","2","1","3","1","1","0","0","1"
"7787","44744","Fluminense","Corinthians","F. Diniz Silva","V. de Oliveira Lopes Pereira","Fluminense"," Maracanã","4","0","RJ","SP","2022","2022","Fluminense x Corinthians","Fluminense","casa","4","0","3","1","1","0","0","4"
"7787","44744","Fluminense","Corinthians","F. Diniz Silva","V. de Oliveira Lopes Pereira","Fluminense"," Maracanã","4","0","RJ","SP","2022","2022","Fluminense x Corinthians","Corinthians","fora","0","4","0","1","0","0","1","-4"
"7788","44744","Santos","Flamengo","F. Bustos","D. Silvestre Júnior","Flamengo","Estádio Urbano Caldeira","1","2","SP","RJ","2022","2022","Santos x Flamengo","Santos","casa","1","2","0","1","0","0","1","-1"
"7788","44744","Santos","Flamengo","F. Bustos","D. Silvestre Júnior","Flamengo","Estádio Urbano Caldeira","1","2","SP","RJ","2022","2022","Santos x Flamengo","Flamengo","fora","2","1","3","1","1","0","0","1"
"7789","44744","Ceara","Internacional","M. dos Santos Gonçalves","L. Venker de Menezes","-","Arena Castelão","1","1","CE","RS","2022","2022","Ceara x Internacional","Ceara","casa","1","1","1","1","0","1","0","0"
"7789","44744","Ceara","Internacional","M. dos Santos Gonçalves","L. Venker de Menezes","-","Arena Castelão","1","1","CE","RS","2022","2022","Ceara x Internacional","Internacional","fora","1","1","1","1","0","1","0","0"
"7790","44744","Palmeiras","Athletico-PR","A. Moreira Ferreira","L. Scolari","Athletico-PR","Allianz Parque","0","2","SP","PR","2022","2022","Palmeiras x Athletico-PR","Palmeiras","casa","0","2","0","1","0","0","1","-2"
"7790","44744","Palmeiras","Athletico-PR","A. Moreira Ferreira","L. Scolari","Athletico-PR","Allianz Parque","0","2","SP","PR","2022","2022","Palmeiras x Athletico-PR","Athletico-PR","fora","2","0","3","1","1","0","0","2"
"7791","44745","Avai","Cuiaba","E. de Souza Barroca","A. Cardoso de Oliveira","Cuiaba","  Ressacada","1","2","SC","MT","2022","2022","Avai x Cuiaba","Avai","casa","1","2","0","1","0","0","1","-1"
"7791","44745","Avai","Cuiaba","E. de Souza Barroca","A. Cardoso de Oliveira","Cuiaba","  Ressacada","1","2","SC","MT","2022","2022","Avai x Cuiaba","Cuiaba","fora","2","1","3","1","1","0","0","1"
"7792","44745","Atletico-GO","Sao Paulo","J. de Amorim Campos","R. Ceni","Sao Paulo","Estádio Antônio Accioly","1","2","GO","SP","2022","2022","Atletico-GO x Sao Paulo","Atletico-GO","casa","1","2","0","1","0","0","1","-1"
"7792","44745","Atletico-GO","Sao Paulo","J. de Amorim Campos","R. Ceni","Sao Paulo","Estádio Antônio Accioly","1","2","GO","SP","2022","2022","Atletico-GO x Sao Paulo","Sao Paulo","fora","2","1","3","1","1","0","0","1"
"7793","44745","America-MG","Goias","V. Carmo Mancini","J. Ribeiro Ventura","America-MG","Estádio Raimundo Sampaio","1","0","MG","GO","2022","2022","America-MG x Goias","America-MG","casa","1","0","3","1","1","0","0","1"
"7793","44745","America-MG","Goias","V. Carmo Mancini","J. Ribeiro Ventura","America-MG","Estádio Raimundo Sampaio","1","0","MG","GO","2022","2022","America-MG x Goias","Goias","fora","0","1","0","1","0","0","1","-1"
"7794","44745","Coritiba","Fortaleza","G. Morínigo","J. Vojvoda","Coritiba"," Couto Pereira","2","1","PR","CE","2022","2022","Coritiba x Fortaleza","Coritiba","casa","2","1","3","1","1","0","0","1"
"7794","44745","Coritiba","Fortaleza","G. Morínigo","J. Vojvoda","Coritiba"," Couto Pereira","2","1","PR","CE","2022","2022","Coritiba x Fortaleza","Fortaleza","fora","1","2","0","1","0","0","1","-1"
"7795","44746","Bragantino","Botafogo-RJ","M. Nogueira Barbieri","L. Castro","Botafogo-RJ","Nabizão","0","1","SP","RJ","2022","2022","Bragantino x Botafogo-RJ","Bragantino","casa","0","1","0","1","0","0","1","-1"
"7795","44746","Bragantino","Botafogo-RJ","M. Nogueira Barbieri","L. Castro","Botafogo-RJ","Nabizão","0","1","SP","RJ","2022","2022","Bragantino x Botafogo-RJ","Botafogo-RJ","fora","1","0","3","1","1","0","0","1"
"7796","44751","Bragantino","Avai","M. Nogueira Barbieri","E. de Souza Barroca","Bragantino","Nabizão","4","0","SP","SC","2022","2022","Bragantino x Avai","Bragantino","casa","4","0","3","1","1","0","0","4"
"7796","44751","Bragantino","Avai","M. Nogueira Barbieri","E. de Souza Barroca","Bragantino","Nabizão","4","0","SP","SC","2022","2022","Bragantino x Avai","Avai","fora","0","4","0","1","0","0","1","-4"
"7797","44751","Fluminense","Ceara","F. Diniz Silva","M. dos Santos Gonçalves","Fluminense"," Maracanã","2","1","RJ","CE","2022","2022","Fluminense x Ceara","Fluminense","casa","2","1","3","1","1","0","0","1"
"7797","44751","Fluminense","Ceara","F. Diniz Silva","M. dos Santos Gonçalves","Fluminense"," Maracanã","2","1","RJ","CE","2022","2022","Fluminense x Ceara","Ceara","fora","1","2","0","1","0","0","1","-1"
"7798","44751","Goias","Athletico-PR","J. Ribeiro Ventura","L. Scolari","Goias","Estádio da Serrinha","2","1","GO","PR","2022","2022","Goias x Athletico-PR","Goias","casa","2","1","3","1","1","0","0","1"
"7798","44751","Goias","Athletico-PR","J. Ribeiro Ventura","L. Scolari","Goias","Estádio da Serrinha","2","1","GO","PR","2022","2022","Goias x Athletico-PR","Athletico-PR","fora","1","2","0","1","0","0","1","-1"
"7799","44752","Coritiba","Juventude","G. Morínigo","U. Louzer Filho","-"," Couto Pereira","2","2","PR","RS","2022","2022","Coritiba x Juventude","Coritiba","casa","2","2","1","1","0","1","0","0"
"7799","44752","Coritiba","Juventude","G. Morínigo","U. Louzer Filho","-"," Couto Pereira","2","2","PR","RS","2022","2022","Coritiba x Juventude","Juventude","fora","2","2","1","1","0","1","0","0"
"7800","44752","Corinthians","Flamengo","V. de Oliveira Lopes Pereira","D. Silvestre Júnior","Corinthians","Neo Química Arena","1","0","SP","RJ","2022","2022","Corinthians x Flamengo","Corinthians","casa","1","0","3","1","1","0","0","1"
"7800","44752","Corinthians","Flamengo","V. de Oliveira Lopes Pereira","D. Silvestre Júnior","Corinthians","Neo Química Arena","1","0","SP","RJ","2022","2022","Corinthians x Flamengo","Flamengo","fora","0","1","0","1","0","0","1","-1"
"7802","44752","Fortaleza","Palmeiras","J. Vojvoda","A. Moreira Ferreira","-","Arena Castelão","0","0","CE","SP","2022","2022","Fortaleza x Palmeiras","Fortaleza","casa","0","0","1","1","0","1","0","0"
"7802","44752","Fortaleza","Palmeiras","J. Vojvoda","A. Moreira Ferreira","-","Arena Castelão","0","0","CE","SP","2022","2022","Fortaleza x Palmeiras","Palmeiras","fora","0","0","1","1","0","1","0","0"
"7803","44752","Atletico-MG","Sao Paulo","A. Mohamed Matijevich","R. Ceni","-"," Mineirão","0","0","MG","SP","2022","2022","Atletico-MG x Sao Paulo","Atletico-MG","casa","0","0","1","1","0","1","0","0"
"7803","44752","Atletico-MG","Sao Paulo","A. Mohamed Matijevich","R. Ceni","-"," Mineirão","0","0","MG","SP","2022","2022","Atletico-MG x Sao Paulo","Sao Paulo","fora","0","0","1","1","0","1","0","0"
"7801","44752","Santos","Atletico-GO","M. Fernandes","J. de Amorim Campos","Santos","Estádio Urbano Caldeira","1","0","SP","GO","2022","2022","Santos x Atletico-GO","Santos","casa","1","0","3","1","1","0","0","1"
"7801","44752","Santos","Atletico-GO","M. Fernandes","J. de Amorim Campos","Santos","Estádio Urbano Caldeira","1","0","SP","GO","2022","2022","Santos x Atletico-GO","Atletico-GO","fora","0","1","0","1","0","0","1","-1"
"7804","44752","Cuiaba","Botafogo-RJ","A. Cardoso de Oliveira","L. Castro","Cuiaba","Arena Pantanal","2","0","MT","RJ","2022","2022","Cuiaba x Botafogo-RJ","Cuiaba","casa","2","0","3","1","1","0","0","2"
"7804","44752","Cuiaba","Botafogo-RJ","A. Cardoso de Oliveira","L. Castro","Cuiaba","Arena Pantanal","2","0","MT","RJ","2022","2022","Cuiaba x Botafogo-RJ","Botafogo-RJ","fora","0","2","0","1","0","0","1","-2"
"7805","44753","Internacional","America-MG","L. Venker de Menezes","V. Carmo Mancini","Internacional","Estádio José Pinheiro Borda","1","0","RS","MG","2022","2022","Internacional x America-MG","Internacional","casa","1","0","3","1","1","0","0","1"
"7805","44753","Internacional","America-MG","L. Venker de Menezes","V. Carmo Mancini","Internacional","Estádio José Pinheiro Borda","1","0","RS","MG","2022","2022","Internacional x America-MG","America-MG","fora","0","1","0","1","0","0","1","-1"
"7806","44758","Athletico-PR","Internacional","L. Scolari","L. Venker de Menezes","-","Estádio Joaquim Américo Guimarães","0","0","PR","RS","2022","2022","Athletico-PR x Internacional","Athletico-PR","casa","0","0","1","1","0","1","0","0"
"7806","44758","Athletico-PR","Internacional","L. Scolari","L. Venker de Menezes","-","Estádio Joaquim Américo Guimarães","0","0","PR","RS","2022","2022","Athletico-PR x Internacional","Internacional","fora","0","0","1","1","0","1","0","0"
"7807","44758","Flamengo","Coritiba","D. Silvestre Júnior","G. Morínigo","Flamengo","Estádio Nacional de Brasília","2","0","RJ","PR","2022","2022","Flamengo x Coritiba","Flamengo","casa","2","0","3","1","1","0","0","2"
"7807","44758","Flamengo","Coritiba","D. Silvestre Júnior","G. Morínigo","Flamengo","Estádio Nacional de Brasília","2","0","RJ","PR","2022","2022","Flamengo x Coritiba","Coritiba","fora","0","2","0","1","0","0","1","-2"
"7808","44758","Avai","Santos","E. de Souza Barroca","M. Fernandes","Avai","  Ressacada","1","0","SC","SP","2022","2022","Avai x Santos","Avai","casa","1","0","3","1","1","0","0","1"
"7808","44758","Avai","Santos","E. de Souza Barroca","M. Fernandes","Avai","  Ressacada","1","0","SC","SP","2022","2022","Avai x Santos","Santos","fora","0","1","0","1","0","0","1","-1"
"7809","44758","Ceara","Corinthians","M. dos Santos Gonçalves","F. J. Monteiro Almeida","Ceara","Arena Castelão","3","1","CE","SP","2022","2022","Ceara x Corinthians","Ceara","casa","3","1","3","1","1","0","0","2"
"7809","44758","Ceara","Corinthians","M. dos Santos Gonçalves","F. J. Monteiro Almeida","Ceara","Arena Castelão","3","1","CE","SP","2022","2022","Ceara x Corinthians","Corinthians","fora","1","3","0","1","0","0","1","-2"
"7810","44759","Juventude","Goias","U. Louzer Filho","J. Ribeiro Ventura","-"," Alfredo Jaconi","0","0","RS","GO","2022","2022","Juventude x Goias","Juventude","casa","0","0","1","1","0","1","0","0"
"7810","44759","Juventude","Goias","U. Louzer Filho","J. Ribeiro Ventura","-"," Alfredo Jaconi","0","0","RS","GO","2022","2022","Juventude x Goias","Goias","fora","0","0","1","1","0","1","0","0"
"7811","44759","Sao Paulo","Fluminense","R. Ceni","F. Diniz Silva","-"," Morumbi","2","2","SP","RJ","2022","2022","Sao Paulo x Fluminense","Sao Paulo","casa","2","2","1","1","0","1","0","0"
"7811","44759","Sao Paulo","Fluminense","R. Ceni","F. Diniz Silva","-"," Morumbi","2","2","SP","RJ","2022","2022","Sao Paulo x Fluminense","Fluminense","fora","2","2","1","1","0","1","0","0"
"7813","44759","Atletico-GO","Fortaleza","J. de Amorim Campos","J. Vojvoda","Fortaleza","Estádio Antônio Accioly","0","1","GO","CE","2022","2022","Atletico-GO x Fortaleza","Atletico-GO","casa","0","1","0","1","0","0","1","-1"
"7813","44759","Atletico-GO","Fortaleza","J. de Amorim Campos","J. Vojvoda","Fortaleza","Estádio Antônio Accioly","0","1","GO","CE","2022","2022","Atletico-GO x Fortaleza","Fortaleza","fora","1","0","3","1","1","0","0","1"
"7812","44759","Botafogo-RJ","Atletico-MG","L. Castro","A. Mohamed Matijevich","Atletico-MG","Estádio Nilton Santos","0","1","RJ","MG","2022","2022","Botafogo-RJ x Atletico-MG","Botafogo-RJ","casa","0","1","0","1","0","0","1","-1"
"7812","44759","Botafogo-RJ","Atletico-MG","L. Castro","A. Mohamed Matijevich","Atletico-MG","Estádio Nilton Santos","0","1","RJ","MG","2022","2022","Botafogo-RJ x Atletico-MG","Atletico-MG","fora","1","0","3","1","1","0","0","1"
"7814","44759","America-MG","Bragantino","V. Carmo Mancini","M. Nogueira Barbieri","Bragantino","Estádio Raimundo Sampaio","0","3","MG","SP","2022","2022","America-MG x Bragantino","America-MG","casa","0","3","0","1","0","0","1","-3"
"7814","44759","America-MG","Bragantino","V. Carmo Mancini","M. Nogueira Barbieri","Bragantino","Estádio Raimundo Sampaio","0","3","MG","SP","2022","2022","America-MG x Bragantino","Bragantino","fora","3","0","3","1","1","0","0","3"
"7815","44760","Palmeiras","Cuiaba","A. Moreira Ferreira","A. Cardoso de Oliveira","Palmeiras","Allianz Parque","1","0","SP","MT","2022","2022","Palmeiras x Cuiaba","Palmeiras","casa","1","0","3","1","1","0","0","1"
"7815","44760","Palmeiras","Cuiaba","A. Moreira Ferreira","A. Cardoso de Oliveira","Palmeiras","Allianz Parque","1","0","SP","MT","2022","2022","Palmeiras x Cuiaba","Cuiaba","fora","0","1","0","1","0","0","1","-1"
"7816","44761","Ceara","Avai","M. dos Santos Gonçalves","E. de Souza Barroca","Ceara","Arena Castelão","1","0","CE","SC","2022","2022","Ceara x Avai","Ceara","casa","1","0","3","1","1","0","0","1"
"7816","44761","Ceara","Avai","M. dos Santos Gonçalves","E. de Souza Barroca","Ceara","Arena Castelão","1","0","CE","SC","2022","2022","Ceara x Avai","Avai","fora","0","1","0","1","0","0","1","-1"
"7818","44762","Goias","Fluminense","J. Ribeiro Ventura","F. Diniz Silva","Fluminense","Estádio da Serrinha","2","3","GO","RJ","2022","2022","Goias x Fluminense","Goias","casa","2","3","0","1","0","0","1","-1"
"7818","44762","Goias","Fluminense","J. Ribeiro Ventura","F. Diniz Silva","Fluminense","Estádio da Serrinha","2","3","GO","RJ","2022","2022","Goias x Fluminense","Fluminense","fora","3","2","3","1","1","0","0","1"
"7817","44762","Bragantino","Fortaleza","M. Nogueira Barbieri","J. Vojvoda","Bragantino","Nabizão","2","1","SP","CE","2022","2022","Bragantino x Fortaleza","Bragantino","casa","2","1","3","1","1","0","0","1"
"7817","44762","Bragantino","Fortaleza","M. Nogueira Barbieri","J. Vojvoda","Bragantino","Nabizão","2","1","SP","CE","2022","2022","Bragantino x Fortaleza","Fortaleza","fora","1","2","0","1","0","0","1","-1"
"7819","44762","Athletico-PR","Atletico-GO","L. Scolari","J. de Amorim Campos","Athletico-PR","Estádio Joaquim Américo Guimarães","4","1","PR","GO","2022","2022","Athletico-PR x Atletico-GO","Athletico-PR","casa","4","1","3","1","1","0","0","3"
