partida_id,clube,posse_de_bola,passes,precisao_passes,faltas,impedimentos,escanteios
6195,Sao Paulo,0.44,337,0.73,19,5,7
6195,America-MG,0.56,427,0.8,22,2,9
6197,Internacional,0.55,415,0.79,12,2,4
6197,Vitoria,0.45,333,0.76,14,2,10
6196,Parana,0.49,392,0.8,18,4,2
6196,Vasco,0.51,399,0.78,24,0,4
6198,Sport,0.4,355,0.81,14,3,1
6198,Atletico-MG,0.6,540,0.86,10,5,3
6199,Ceara,0.53,414,0.79,13,1,2
6199,Chapecoense,0.47,342,0.8,17,1,9
6200,Botafogo-RJ,0.6,467,0.81,16,1,3
6200,Sao Paulo,0.4,326,0.72,19,3,3
6201,Fluminense,0.3,278,0.68,13,0,0
6201,Gremio,0.7,632,0.88,19,2,8
6202,Cruzeiro,0.51,439,0.79,26,3,3
6202,Palmeiras,0.49,439,0.8,18,1,3
6203,Bahia,0.43,440,0.86,7,2,5
6203,Flamengo,0.57,588,0.85,10,0,4
6204,Corinthians,0.6,619,0.88,14,2,1
6204,America-MG,0.4,409,0.79,13,1,4
6205,Santos,0.58,610,0.89,6,1,7
6205,Athletico-PR,0.42,446,0.82,14,2,4
6206,Internacional,0.56,457,0.74,14,2,14
6206,Sport,0.44,396,0.73,14,2,3
6207,Atletico-MG,0.72,568,0.87,15,0,6
6207,Chapecoense,0.28,225,0.72,19,6,3
6208,Vasco,0.73,668,0.87,12,0,4
6208,Botafogo-RJ,0.27,238,0.65,16,0,7
6209,Sao Paulo,0.52,326,0.77,23,0,9
6209,Palmeiras,0.48,303,0.77,22,2,5
6210,Corinthians,0.47,417,0.85,18,0,7
6210,Flamengo,0.53,462,0.87,14,1,8
6212,Athletico-PR,0.58,548,0.83,15,4,5
6212,America-MG,0.42,391,0.78,9,1,9
6213,Vitoria,0.43,329,0.81,16,0,11
6213,Santos,0.57,447,0.87,12,5,8
6211,Gremio,0.43,372,0.8,16,4,1
6211,Bahia,0.57,467,0.81,18,0,5
6214,Cruzeiro,0.58,563,0.88,15,4,6
6214,Ceara,0.42,405,0.84,13,1,1
6215,Parana,0.39,323,0.75,14,2,4
6215,Fluminense,0.61,487,0.83,16,3,7
6216,Sao Paulo,0.48,397,0.76,30,0,6
6216,Internacional,0.52,449,0.77,8,1,3
6218,Botafogo-RJ,0.57,463,0.85,17,2,4
6218,Ceara,0.43,365,0.8,17,2,4
6217,Chapecoense,0.53,403,0.77,15,1,5
6217,Vitoria,0.47,369,0.73,20,2,3
6220,Sport,0.33,291,0.77,13,0,1
6220,Athletico-PR,0.67,573,0.87,20,2,6
6219,Santos,0.49,421,0.84,15,3,11
6219,Corinthians,0.51,425,0.87,12,2,8
6221,Gremio,0.53,449,0.83,13,0,5
6221,Palmeiras,0.47,414,0.81,30,1,7
6222,Cruzeiro,0.66,533,0.85,8,1,12
6222,Vasco,0.34,297,0.66,14,3,1
6223,Bahia,0.54,457,0.81,18,2,6
6223,Parana,0.46,412,0.75,17,1,3
6224,Fluminense,0.53,409,0.86,16,0,10
6224,Flamengo,0.47,383,0.82,7,1,7
6225,Atletico-MG,0.53,504,0.83,7,1,6
6225,America-MG,0.47,434,0.82,13,3,11
6226,Sao Paulo,0.38,318,0.78,18,3,3
6226,Athletico-PR,0.62,509,0.85,15,1,5
6228,Vasco,0.4,382,0.79,27,1,1
6228,Sport,0.6,546,0.84,10,4,2
6227,Chapecoense,0.44,338,0.73,22,3,3
6227,Cruzeiro,0.56,432,0.81,17,4,6
6229,Corinthians,0.64,499,0.82,14,4,10
6229,Vitoria,0.36,287,0.75,19,0,6
6232,Gremio,0.63,586,0.86,14,0,7
6232,America-MG,0.37,357,0.78,13,0,4
6230,Atletico-MG,0.51,493,0.89,15,3,4
6230,Fluminense,0.49,479,0.87,9,0,7
6231,Bahia,0.6,463,0.82,24,3,13
6231,Botafogo-RJ,0.4,340,0.72,9,0,1
6233,Ceara,0.42,358,0.78,15,1,4
6233,Palmeiras,0.58,505,0.82,12,2,4
6235,Internacional,0.39,348,0.8,20,1,2
6235,Santos,0.61,535,0.85,10,1,7
6234,Parana,0.37,357,0.85,8,1,5
6234,Flamengo,0.63,601,0.91,11,1,9
6236,Sao Paulo,0.57,454,0.83,24,5,6
6236,Vitoria,0.43,362,0.81,17,1,1
6237,Chapecoense,0.51,417,0.82,15,1,8
6237,America-MG,0.49,413,0.84,13,2,3
6238,Santos,0.52,528,0.88,12,3,7
6238,Fluminense,0.48,501,0.88,16,1,2
6239,Sport,0.52,476,0.84,14,0,4
6239,Gremio,0.48,455,0.8,16,2,2
6240,Cruzeiro,0.57,471,0.82,23,4,4
6240,Parana,0.43,365,0.8,23,1,3
6241,Palmeiras,0.45,340,0.79,21,0,4
6241,Flamengo,0.55,408,0.84,18,0,6
6242,Botafogo-RJ,0.37,332,0.81,11,0,8
6242,Athletico-PR,0.63,554,0.89,9,1,9
6243,Bahia,0.4,333,0.78,19,1,7
6243,Corinthians,0.6,510,0.84,11,2,8
6244,Vasco,0.46,402,0.76,11,0,7
6244,Internacional,0.54,472,0.83,13,3,4
6245,Ceara,0.32,314,0.82,10,3,5
6245,Atletico-MG,0.68,672,0.88,10,2,8
6246,Sport,0.67,575,0.87,12,2,5
6246,Ceara,0.33,291,0.79,15,0,6
6247,Parana,0.48,368,0.76,22,2,5
6247,Vitoria,0.52,382,0.82,24,1,5
6249,Gremio,0.61,648,0.89,10,1,5
6249,Atletico-MG,0.39,424,0.83,19,1,2
6248,Corinthians,0.49,424,0.82,19,0,3
6248,Botafogo-RJ,0.51,421,0.8,13,1,10
6250,Sao Paulo,0.29,228,0.7,17,3,5
6250,Flamengo,0.71,552,0.86,11,0,9
6251,Chapecoense,0.49,399,0.8,12,1,5
6251,Bahia,0.51,420,0.85,19,1,3
6252,America-MG,0.46,453,0.83,8,1,5
6252,Cruzeiro,0.54,521,0.85,11,3,3
6253,Vasco,0.54,425,0.79,21,1,2
6253,Fluminense,0.46,362,0.79,21,1,4
6254,Palmeiras,0.51,429,0.82,16,0,2
6254,Santos,0.49,410,0.86,15,1,8
6255,Internacional,0.47,388,0.82,16,1,6
6255,Athletico-PR,0.53,436,0.85,11,2,4
6256,Botafogo-RJ,0.43,357,0.77,15,2,6
6256,Flamengo,0.57,497,0.81,17,0,1
6257,Corinthians,0.54,377,0.84,21,0,7
6257,Sao Paulo,0.46,315,0.8,9,2,10
6261,Vitoria,0.45,330,0.74,26,0,7
6261,Bahia,0.55,402,0.8,18,1,5
6258,Gremio,0.67,521,0.85,17,2,10
6258,Vasco,0.33,269,0.69,12,0,8
6262,Fluminense,0.43,353,0.75,17,1,4
6262,Sport,0.57,430,0.8,14,0,11
6259,Atletico-MG,0.56,506,0.82,18,4,7
6259,Palmeiras,0.44,405,0.8,20,4,2
6260,Parana,0.38,337,0.72,23,4,3
6260,America-MG,0.62,543,0.77,10,1,3
6263,Cruzeiro,0.6,548,0.87,7,1,9
6263,Athletico-PR,0.4,377,0.79,14,0,3
6264,Santos,0.48,400,0.83,13,2,3
6264,Chapecoense,0.52,391,0.83,10,1,15
6265,Ceara,0.4,418,0.77,13,3,0
6265,Internacional,0.6,601,0.87,12,1,4
6266,Fluminense,0.38,301,0.7,18,1,2
6266,Palmeiras,0.62,491,0.82,16,1,3
6267,Parana,0.42,392,0.82,15,1,7
6267,Atletico-MG,0.58,557,0.84,16,1,5
6268,Corinthians,0.46,494,0.84,9,1,3
6268,Cruzeiro,0.54,570,0.85,10,2,4
6269,Flamengo,0.56,503,0.86,14,1,8
6269,Santos,0.44,391,0.83,17,2,10
6270,Chapecoense,0.57,420,0.81,16,1,8
6270,Botafogo-RJ,0.43,315,0.81,20,1,6
6271,Sport,0.51,436,0.76,14,1,7
6271,Vitoria,0.49,439,0.8,17,1,5
6272,Gremio,0.65,566,0.84,23,2,9
6272,Sao Paulo,0.35,302,0.74,19,0,3
6273,Internacional,0.57,525,0.85,9,3,11
6273,America-MG,0.43,426,0.77,12,0,3
6276,Fluminense,0.64,472,0.82,13,0,3
6276,Ceara,0.36,262,0.72,22,3,9
6277,Parana,0.47,419,0.79,17,3,4
6277,Palmeiras,0.53,450,0.86,20,2,8
6278,Corinthians,0.48,472,0.83,11,4,2
6278,Vasco,0.52,490,0.82,17,0,4
6282,Cruzeiro,0.58,509,0.81,11,3,4
6282,Sao Paulo,0.42,387,0.75,11,2,2
6279,Sport,0.42,420,0.84,11,2,2
6279,Flamengo,0.58,547,0.91,12,1,8
6280,Vitoria,0.52,421,0.85,17,1,1
6280,Athletico-PR,0.48,398,0.82,20,1,6
6281,Botafogo-RJ,0.46,388,0.79,14,0,4
6281,Internacional,0.54,442,0.78,13,0,5
6283,Santos,0.74,614,0.9,8,2,14
6283,America-MG,0.26,234,0.61,13,1,2
6284,Gremio,0.42,340,0.71,15,1,3
6284,Chapecoense,0.58,443,0.78,12,1,10
6285,Bahia,0.58,510,0.86,15,1,6
6285,Atletico-MG,0.42,405,0.8,18,3,3
6286,Botafogo-RJ,0.46,381,0.77,12,2,5
6286,Santos,0.54,460,0.79,19,4,2
6287,Gremio,0.34,311,0.78,21,1,3
6287,Flamengo,0.66,607,0.86,17,2,1
6288,Corinthians,0.57,537,0.86,8,1,2
6288,Athletico-PR,0.43,387,0.8,13,6,9
6289,Vitoria,0.49,388,0.8,19,0,8
6289,Cruzeiro,0.51,407,0.75,20,2,8
6291,Palmeiras,0.49,489,0.86,18,0,9
6291,America-MG,0.51,516,0.84,16,0,2
6292,Vasco,0.59,493,0.81,9,3,2
6292,Sao Paulo,0.41,327,0.7,27,1,5
6290,Ceara,0.33,284,0.66,21,5,2
6290,Parana,0.67,557,0.81,15,0,13
6293,Fluminense,0.47,348,0.8,12,1,6
6293,Bahia,0.53,392,0.78,18,0,8
6294,Sport,0.63,555,0.82,14,1,8
6294,Chapecoense,0.37,341,0.69,20,2,5
6295,Atletico-MG,0.64,562,0.82,13,1,6
6295,Internacional,0.36,329,0.75,13,1,2
6296,Santos,0.49,385,0.76,13,3,3
6296,Ceara,0.51,373,0.77,11,1,8
6306,Ceara,0.46,377,0.8,15,0,3
6306,Athletico-PR,0.54,443,0.82,14,0,9
6307,America-MG,0.52,482,0.82,13,1,2
6307,Bahia,0.48,438,0.81,11,2,9
6308,Botafogo-RJ,0.47,393,0.82,9,2,4
6308,Parana,0.53,423,0.83,11,2,4
6309,Atletico-MG,0.47,375,0.8,17,1,3
6309,Santos,0.53,407,0.84,8,1,4
6311,Flamengo,0.52,420,0.83,28,3,5
6311,Cruzeiro,0.48,402,0.82,17,2,2
6312,Corinthians,0.59,460,0.82,20,1,5
6312,Chapecoense,0.41,310,0.75,18,1,7
6310,Sport,0.45,398,0.87,7,0,2
6310,Sao Paulo,0.55,491,0.87,15,1,3
6313,Gremio,0.54,559,0.85,20,1,1
6313,Vitoria,0.46,481,0.85,17,1,1
6314,Vasco,0.44,357,0.74,16,2,3
6314,Palmeiras,0.56,453,0.81,17,3,5
6315,Fluminense,0.6,545,0.85,8,0,7
6315,Internacional,0.4,376,0.76,17,0,7
6316,Santos,0.53,463,0.82,20,5,4
6316,Sport,0.47,409,0.84,21,1,4
6317,Gremio,0.41,466,0.8,8,3,7
6317,Corinthians,0.59,649,0.85,8,0,5
6318,Flamengo,0.68,553,0.89,10,1,5
6318,Athletico-PR,0.32,263,0.8,15,3,5
6319,Internacional,0.75,547,0.86,16,1,15
6319,Parana,0.25,190,0.59,16,0,3
6320,Palmeiras,0.46,416,0.77,18,0,3
6320,Vitoria,0.54,471,0.81,25,0,3
6322,Cruzeiro,0.54,535,0.83,14,3,3
6322,Bahia,0.46,457,0.82,13,2,5
6321,Botafogo-RJ,0.46,411,0.8,13,2,4
6321,Atletico-MG,0.54,494,0.8,12,1,3
6323,America-MG,0.53,517,0.84,13,1,4
6323,Fluminense,0.47,459,0.84,8,0,4
6324,Sao Paulo,0.39,358,0.75,17,1,2
6324,Chapecoense,0.61,561,0.84,20,1,6
6325,Ceara,0.42,335,0.8,21,1,6
6325,Vasco,0.58,464,0.82,16,0,4
6297,Internacional,0.38,343,0.74,18,1,5
6297,Bahia,0.62,517,0.85,15,0,3
6298,Parana,0.45,349,0.73,14,2,4
6298,Sao Paulo,0.55,413,0.76,12,3,9
6300,America-MG,0.46,422,0.74,21,2,4
6300,Sport,0.54,459,0.79,9,3,4
6299,Botafogo-RJ,0.31,230,0.64,17,0,3
6299,Palmeiras,0.69,506,0.83,14,3,11
6301,Fluminense,0.45,452,0.84,12,5,8
6301,Corinthians,0.55,550,0.82,8,0,3
6302,Cruzeiro,0.33,378,0.81,16,0,2
6302,Gremio,0.67,752,0.9,13,0,6
6303,Vitoria,0.35,313,0.77,19,1,4
6303,Flamengo,0.65,555,0.88,18,1,7
6304,Vasco,0.26,256,0.67,15,0,1
6304,Atletico-MG,0.74,718,0.85,16,0,12
6326,Bahia,0.52,385,0.78,17,2,4
6326,Santos,0.48,357,0.78,25,3,6
6327,Corinthians,0.62,458,0.8,18,2,8
6327,Parana,0.38,281,0.7,20,0,7
6328,Gremio,0.44,398,0.82,17,2,1
6328,Athletico-PR,0.56,493,0.82,18,1,8
6330,Botafogo-RJ,0.43,314,0.75,21,4,9
6330,Sport,0.57,420,0.75,13,0,2
6329,Fluminense,0.54,488,0.85,14,0,5
6329,Cruzeiro,0.46,422,0.83,17,1,6
6331,Ceara,0.41,325,0.76,21,2,5
6331,Sao Paulo,0.59,448,0.83,13,0,8
6332,Flamengo,0.49,443,0.82,9,0,6
6332,America-MG,0.51,469,0.82,12,0,3
6334,Atletico-MG,0.64,582,0.87,12,4,4
6334,Vitoria,0.36,329,0.78,17,4,6
6333,Palmeiras,0.43,387,0.72,24,0,4
6333,Internacional,0.57,495,0.81,14,1,5
6335,Vasco,0.49,428,0.78,18,0,6
6335,Chapecoense,0.51,445,0.83,20,1,4
6275,Vasco,0.45,399,0.81,14,1,5
6275,Athletico-PR,0.55,475,0.8,15,1,8
6274,Ceara,0.68,484,0.82,16,0,11
6274,Bahia,0.32,236,0.67,25,1,2
6337,Botafogo-RJ,0.43,352,0.78,19,0,6
6337,Gremio,0.57,476,0.83,12,1,5
6336,America-MG,0.42,394,0.78,10,3,3
6336,Vitoria,0.58,533,0.88,21,1,5
6338,Santos,0.41,412,0.77,11,0,3
6338,Vasco,0.59,571,0.85,12,1,8
6339,Atletico-MG,0.44,416,0.73,21,2,3
6339,Corinthians,0.56,522,0.8,16,0,6
6340,Flamengo,0.65,515,0.89,16,2,12
6340,Ceara,0.35,285,0.77,14,0,1
6341,Athletico-PR,0.6,534,0.89,14,3,4
6341,Bahia,0.4,357,0.77,9,1,2
6342,Sport,0.51,369,0.74,19,1,11
6342,Parana,0.49,371,0.73,12,3,3
6343,Sao Paulo,0.36,297,0.74,14,0,5
6343,Fluminense,0.64,540,0.86,16,0,5
6344,Internacional,0.49,445,0.83,14,0,5
6344,Cruzeiro,0.51,457,0.84,16,3,8
6345,Chapecoense,0.57,360,0.7,14,1,3
6345,Palmeiras,0.43,297,0.62,23,2,5
6346,Bahia,0.48,409,0.74,19,1,8
6346,Sport,0.52,436,0.75,19,2,4
6347,Cruzeiro,0.58,509,0.79,17,0,2
6347,Botafogo-RJ,0.42,352,0.72,13,0,5
6348,Ceara,0.31,263,0.75,19,0,7
6348,Corinthians,0.69,611,0.9,19,1,4
6349,Palmeiras,0.47,371,0.77,16,1,6
6349,Athletico-PR,0.53,424,0.79,18,1,6
6350,Parana,0.37,277,0.66,24,2,11
6350,Chapecoense,0.63,498,0.83,19,1,3
6351,Atletico-MG,0.46,346,0.75,17,0,2
6351,Sao Paulo,0.54,394,0.77,18,2,9
6352,Flamengo,0.62,602,0.84,13,2,3
6352,Internacional,0.38,371,0.77,13,1,4
6354,Fluminense,0.63,527,0.84,11,1,9
6354,Vitoria,0.37,312,0.67,8,0,5
6353,Santos,0.51,578,0.84,14,0,5
6353,Gremio,0.49,568,0.85,8,0,1
6355,Vasco,0.56,555,0.87,12,0,5
6355,America-MG,0.44,450,0.81,19,2,4
6356,Cruzeiro,0.45,369,0.69,19,2,4
6356,Sport,0.55,423,0.75,22,3,8
6357,Sao Paulo,0.54,392,0.78,16,3,11
6357,Bahia,0.46,353,0.73,19,2,4
6358,Chapecoense,0.38,304,0.77,13,1,3
6358,Flamengo,0.62,492,0.86,17,1,8
6359,America-MG,0.59,615,0.85,16,2,3
6359,Ceara,0.41,423,0.81,10,1,4
6360,Palmeiras,0.55,397,0.75,14,4,8
6360,Corinthians,0.45,348,0.71,16,0,3
6361,Botafogo-RJ,0.59,457,0.76,14,2,7
6361,Fluminense,0.41,315,0.73,21,1,6
6362,Internacional,0.42,347,0.71,17,2,5
6362,Gremio,0.58,471,0.81,15,2,4
6363,Parana,0.37,296,0.72,15,0,3
6363,Santos,0.63,530,0.83,18,0,2
6364,Vasco,0.48,395,0.8,19,0,5
6364,Vitoria,0.52,432,0.84,19,0,2
6365,Atletico-MG,0.53,434,0.8,13,3,6
6365,Athletico-PR,0.47,385,0.82,14,0,6
6305,Athletico-PR,0.52,349,0.77,18,0,4
6305,Chapecoense,0.48,321,0.75,19,2,8
6367,Gremio,0.62,553,0.86,11,5,4
6367,Parana,0.38,334,0.75,13,0,3
6366,Ceara,0.42,404,0.81,23,0,4
6366,Vitoria,0.58,551,0.85,21,1,3
6368,Vasco,0.38,302,0.82,19,0,6
6368,Flamengo,0.62,488,0.86,13,1,13
6369,Botafogo-RJ,0.47,419,0.77,13,1,5
6369,America-MG,0.53,464,0.78,18,4,1
6370,Cruzeiro,0.4,362,0.77,19,2,6
6370,Atletico-MG,0.6,551,0.8,16,2,3
6372,Fluminense,0.51,474,0.84,14,0,3
6372,Athletico-PR,0.49,456,0.85,15,4,5
6371,Bahia,0.42,384,0.76,14,0,6
6371,Palmeiras,0.58,555,0.81,11,2,3
6373,Santos,0.55,425,0.8,15,5,4
6373,Sao Paulo,0.45,354,0.72,15,1,4
6374,Sport,0.3,273,0.67,19,1,6
6374,Corinthians,0.7,634,0.87,16,4,5
6375,Chapecoense,0.52,323,0.75,14,0,6
6375,Internacional,0.48,318,0.79,15,3,4
6376,Sao Paulo,0.49,452,0.84,14,1,6
6376,America-MG,0.51,476,0.81,12,0,2
6377,Ceara,0.4,380,0.8,9,0,0
6377,Gremio,0.6,550,0.87,12,1,17
6378,Parana,0.42,374,0.81,11,0,3
6378,Athletico-PR,0.58,502,0.84,15,1,6
6379,Atletico-MG,0.49,421,0.8,15,1,6
6379,Flamengo,0.51,438,0.8,26,2,4
6380,Corinthians,0.55,580,0.86,13,1,2
6380,Internacional,0.45,469,0.85,11,1,3
6381,Palmeiras,0.48,367,0.68,16,0,5
6381,Sport,0.52,396,0.69,16,2,6
6382,Vitoria,0.61,519,0.87,15,2,3
6382,Botafogo-RJ,0.39,352,0.78,17,2,1
6383,Cruzeiro,0.46,428,0.83,17,1,4
6383,Santos,0.54,508,0.81,12,1,6
6384,Chapecoense,0.57,394,0.8,19,1,7
6384,Fluminense,0.43,316,0.73,19,0,2
6385,Vasco,0.62,480,0.82,12,6,4
6385,Bahia,0.38,292,0.72,15,1,8
6155,Santos,0.54,444,0.84,11,3,10
6155,Vasco,0.46,397,0.82,17,0,6
6386,Fluminense,0.51,532,0.87,10,0,7
6386,Gremio,0.49,540,0.86,13,1,2
6387,Corinthians,0.61,707,0.91,4,3,5
6387,America-MG,0.39,453,0.86,8,1,1
6388,Bahia,0.32,257,0.72,16,2,4
6388,Flamengo,0.68,562,0.84,17,2,3
6389,Cruzeiro,0.56,433,0.81,19,1,2
6389,Palmeiras,0.44,334,0.76,15,3,7
6390,Sport,0.37,326,0.8,16,0,6
6390,Atletico-MG,0.63,563,0.87,18,2,6
6393,Internacional,0.61,483,0.82,19,4,7
6393,Vitoria,0.39,314,0.71,18,1,0
6391,Santos,0.63,512,0.88,8,2,12
6391,Athletico-PR,0.37,317,0.75,17,2,5
6392,Botafogo-RJ,0.39,276,0.72,20,2,7
6392,Sao Paulo,0.61,423,0.81,18,2,7
6394,Ceara,0.44,335,0.77,15,0,5
6394,Chapecoense,0.56,421,0.81,20,1,8
6395,Parana,0.4,317,0.76,15,2,11
6395,Vasco,0.6,480,0.82,11,2,5
6396,Internacional,0.57,534,0.85,10,0,4
6396,Sport,0.43,382,0.79,10,3,8
6397,Corinthians,0.54,504,0.85,9,1,4
6397,Flamengo,0.46,432,0.82,18,0,10
6398,Vitoria,0.59,447,0.83,17,0,8
6398,Santos,0.41,327,0.8,24,1,2
6400,Atletico-MG,0.64,497,0.86,15,1,9
6400,Chapecoense,0.36,279,0.76,20,2,5
6399,America-MG,0.36,397,0.85,13,3,1
6399,Athletico-PR,0.64,678,0.9,10,0,5
6401,Sao Paulo,0.61,458,0.81,21,2,4
6401,Palmeiras,0.39,312,0.67,17,3,2
6402,Gremio,0.76,603,0.86,13,5,9
6402,Bahia,0.24,203,0.66,25,0,5
6403,Parana,0.3,269,0.76,18,0,2
6403,Fluminense,0.7,618,0.92,8,3,8
6404,Vasco,0.49,428,0.83,13,0,6
6404,Botafogo-RJ,0.51,444,0.83,13,0,7
6406,Fluminense,0.48,389,0.82,15,0,3
6406,Flamengo,0.52,404,0.81,16,0,6
6407,Santos,0.44,359,0.77,19,3,5
6407,Corinthians,0.56,466,0.82,19,1,2
6408,Bahia,0.68,542,0.86,5,3,12
6408,Parana,0.32,276,0.67,10,0,1
6409,Vitoria,0.42,314,0.72,20,0,3
6409,Chapecoense,0.58,409,0.78,14,1,7
6410,Cruzeiro,0.44,410,0.82,17,1,9
6410,Vasco,0.56,511,0.87,14,1,10
6411,Sao Paulo,0.42,289,0.73,23,1,4
6411,Internacional,0.58,386,0.82,16,6,6
6412,Gremio,0.67,648,0.87,16,0,5
6412,Palmeiras,0.33,326,0.74,16,0,4
6414,Sport,0.3,256,0.77,12,2,3
6414,Athletico-PR,0.7,566,0.91,13,0,10
6413,Atletico-MG,0.6,510,0.86,16,1,16
6413,America-MG,0.4,362,0.83,15,2,3
6415,Botafogo-RJ,0.43,377,0.77,10,1,3
6415,Ceara,0.57,474,0.84,13,1,6
6416,Gremio,0.48,462,0.84,8,2,4
6416,America-MG,0.52,486,0.82,17,1,5
6417,Bahia,0.35,274,0.7,21,0,2
6417,Botafogo-RJ,0.65,492,0.82,10,0,8
6418,Sao Paulo,0.32,252,0.73,20,5,4
6418,Athletico-PR,0.68,559,0.84,15,2,7
6419,Sport,0.48,447,0.81,16,1,1
6419,Vasco,0.52,468,0.81,18,0,4
6420,Corinthians,0.57,502,0.81,23,1,5
6420,Vitoria,0.43,375,0.81,18,1,5
6421,Atletico-MG,0.45,417,0.77,19,0,7
6421,Fluminense,0.55,500,0.81,14,2,4
6422,Ceara,0.62,448,0.85,13,2,12
6422,Palmeiras,0.38,300,0.76,14,1,4
6423,Chapecoense,0.45,424,0.81,15,1,4
6423,Cruzeiro,0.55,516,0.82,9,1,4
6424,Parana,0.31,317,0.75,17,1,4
6424,Flamengo,0.69,699,0.88,13,2,1
6425,Internacional,0.48,387,0.82,14,2,5
6425,Santos,0.52,418,0.78,15,2,7
6405,Ceara,0.38,346,0.78,18,1,1
6405,Cruzeiro,0.62,552,0.87,7,2,10
6426,Vitoria,0.61,483,0.87,8,0,4
6426,Sao Paulo,0.39,315,0.77,24,0,6
6427,Vasco,0.49,372,0.81,17,1,6
6427,Internacional,0.51,391,0.81,20,2,4
6428,Santos,0.7,531,0.86,15,2,12
6428,Fluminense,0.3,240,0.65,17,1,2
6429,Sport,0.31,293,0.71,16,0,0
6429,Gremio,0.69,617,0.86,10,0,10
6431,Chapecoense,0.4,317,0.76,12,1,4
6431,America-MG,0.6,486,0.8,24,1,4
6432,Palmeiras,0.29,210,0.61,17,2,4
6432,Flamengo,0.71,496,0.82,19,0,15
6430,Bahia,0.45,363,0.77,15,0,5
6430,Corinthians,0.55,429,0.8,11,2,5
6434,Botafogo-RJ,0.3,242,0.73,30,1,2
6434,Athletico-PR,0.7,565,0.87,19,1,5
6433,Cruzeiro,0.61,600,0.88,13,3,9
6433,Parana,0.39,400,0.85,18,1,0
6435,Ceara,0.37,288,0.75,13,2,3
6435,Atletico-MG,0.63,494,0.87,21,3,6
6436,Fluminense,0.67,534,0.85,14,1,9
6436,Vasco,0.33,273,0.72,12,2,2
6437,Gremio,0.44,398,0.77,12,4,3
6437,Atletico-MG,0.56,484,0.83,12,0,8
6438,Palmeiras,0.39,309,0.77,26,0,3
6438,Santos,0.61,473,0.86,23,0,5
6442,Corinthians,0.61,439,0.79,19,1,3
6442,Botafogo-RJ,0.39,288,0.74,25,0,5
6439,America-MG,0.55,506,0.83,18,0,8
6439,Cruzeiro,0.45,439,0.81,8,1,2
6441,Sao Paulo,0.37,290,0.71,17,1,8
6441,Flamengo,0.63,470,0.8,13,0,7
6440,Parana,0.45,316,0.72,19,0,2
6440,Vitoria,0.55,368,0.75,19,2,5
6443,Internacional,0.63,512,0.84,9,1,11
6443,Athletico-PR,0.37,318,0.78,20,1,5
6444,Chapecoense,0.4,279,0.71,22,5,3
6444,Bahia,0.6,410,0.79,15,1,5
6445,Sport,0.52,427,0.75,13,1,8
6445,Ceara,0.48,419,0.78,16,1,3
6446,America-MG,0.65,508,0.83,10,8,13
6446,Parana,0.35,277,0.66,10,1,6
6447,Corinthians,0.47,346,0.75,10,1,7
6447,Sao Paulo,0.53,397,0.81,18,4,2
6448,Botafogo-RJ,0.34,258,0.68,30,4,4
6448,Flamengo,0.66,501,0.81,16,2,3
6449,Athletico-PR,0.44,445,0.82,17,0,4
6449,Cruzeiro,0.56,550,0.86,14,1,3
6450,Vitoria,0.51,332,0.72,18,3,4
6450,Bahia,0.49,326,0.7,25,3,5
6452,Atletico-MG,0.56,430,0.78,22,0,6
6452,Palmeiras,0.44,346,0.73,14,4,4
6453,Gremio,0.71,611,0.89,12,1,7
6453,Vasco,0.29,256,0.71,17,0,2
6451,Internacional,0.6,515,0.84,15,1,5
6451,Ceara,0.4,330,0.82,11,2,6
6454,Fluminense,0.61,542,0.84,18,3,4
6454,Sport,0.39,345,0.72,16,2,5
6455,Santos,0.64,447,0.78,15,3,5
6455,Chapecoense,0.36,262,0.61,24,4,4
6456,Vasco,0.45,396,0.83,13,0,5
6456,Athletico-PR,0.55,461,0.83,9,4,7
6457,Ceara,0.38,341,0.78,15,1,0
6457,Bahia,0.62,539,0.85,11,0,10
6458,Parana,0.24,212,0.66,19,0,0
6458,Atletico-MG,0.76,672,0.9,14,2,5
6459,Sport,0.55,392,0.74,21,2,7
6459,Vitoria,0.45,312,0.74,17,3,8
6460,Fluminense,0.53,354,0.8,24,3,4
6460,Palmeiras,0.47,318,0.76,20,2,6
6461,Corinthians,0.53,513,0.87,6,1,10
6461,Cruzeiro,0.47,458,0.84,13,1,6
6462,Botafogo-RJ,0.49,364,0.71,14,1,5
6462,Chapecoense,0.51,349,0.72,12,1,10
6463,Flamengo,0.56,440,0.84,22,0,8
6463,Santos,0.44,359,0.8,18,0,2
6464,Gremio,0.41,359,0.76,13,0,3
6464,Sao Paulo,0.59,489,0.82,14,2,2
6465,America-MG,0.54,458,0.85,20,2,4
6465,Internacional,0.46,409,0.83,19,2,7
6466,Corinthians,0.43,339,0.71,22,3,5
6466,Vasco,0.57,442,0.74,14,1,9
6467,Athletico-PR,0.48,410,0.84,23,4,4
6467,Vitoria,0.52,427,0.87,15,0,3
6468,Bahia,0.51,386,0.79,24,2,4
6468,Atletico-MG,0.49,376,0.75,16,3,10
6469,Palmeiras,0.66,493,0.8,8,5,11
6469,Parana,0.34,266,0.62,22,0,4
6470,America-MG,0.48,420,0.8,20,1,4
6470,Santos,0.52,444,0.83,14,2,6
6471,Flamengo,0.41,321,0.71,13,0,8
6471,Sport,0.59,438,0.81,9,3,6
