partida_id,clube,cartao,atleta,minuto
5070,Atletico-MG,Amarelo,Guilherme Milhomem Gusmão,74
5070,Joinville,Amarelo,Marinaldo dos Santos Oliveira,78
5071,Palmeiras,Amarelo,Lucas Rios Marques,50
5071,Sao Paulo,Amarelo,Hudson,40
5071,Sao Paulo,Amarelo,Rafael Tolói,90+2
5071,Sao Paulo,Amarelo,Bruno Vieira,17
5072,Goias,Amarelo,Clayton Sales,76
5072,Fluminense,Amarelo,Henrique Souza,86
5072,Fluminense,Vermelho,Gum,56
5072,Goias,Amarelo,Erik Nascimento de Lima,63
5072,Fluminense,Amarelo,Wagner Ferreira dos Santos,51
5073,Ponte Preta,Amarelo,Tiago dos Santos Alves,33
5073,Athletico-PR,Amarelo,Hernani Azevedo Junior,24
5073,Athletico-PR,Amarelo,Marcos Guilherme,75
5074,Coritiba,Amarelo,Lúcio Flávio,56
5074,Coritiba,Amarelo,Rodrigo Ramos,18
5074,Cruzeiro,Amarelo,Marcos Vinícius de Jesus Araújo,90+1
5074,Cruzeiro,Amarelo,Paulo André,54
5074,Cruzeiro,Amarelo,Henrique Pacheco Lima,32
5074,Coritiba,Amarelo,Esquerdinha,67
5074,Coritiba,Amarelo,Luccas Claro,31
5074,Coritiba,Amarelo,Leandro Silva,12
5074,Cruzeiro,Amarelo,Willians Domingos Fernandes,89
5074,Cruzeiro,Amarelo,Allano,36
5075,Vasco,Amarelo,Charles Marcelo da Silva,77
5075,Vasco,Amarelo,Sérgio Antônio Borges Júnior,32
5075,Vasco,Amarelo,Madson,90+5
5075,Vasco,Amarelo,Jhon Cley,35
5076,Santos,Vermelho,David Braz,78
5076,Internacional,Amarelo,Lisandro López,83
5076,Santos,Amarelo,Neto Berola,90+4
5076,Santos,Amarelo,David Braz,34
5076,Internacional,Amarelo,William de Asevedo Furtado,85
5076,Internacional,Amarelo,Jorge Henrique,14
5076,Santos,Amarelo,Lucas Otávio,76
5077,Sport,Amarelo,Régis,21
5077,Internacional,Amarelo,Alan Henrique Costa,9
5077,Internacional,Vermelho,Leonardo Moreira Morais,90+1
5077,Sport,Amarelo,André Felipe Ribeiro de Souza,59
5077,Internacional,Amarelo,Geferson Cerqueira Teles,54
5078,Vasco,Vermelho,Rafael Silva dos Santos,90+4
5078,Vasco,Amarelo,Lucas Santos Siqueira,66
5078,Avai,Amarelo,Emerson dos Santos da Silva,65
5078,Avai,Vermelho,Antonio Carlos Capocasali,90+4
5078,Vasco,Amarelo,Rodrigo Baldasso da Costa,75
5078,Vasco,Amarelo,Christianno,45
5078,Avai,Amarelo,André Lima,45+1
5079,Chapecoense,Amarelo,Neném,65
5079,Chapecoense,Amarelo,Wagner Ricardo Silva da Silva,44
5079,Chapecoense,Amarelo,William Barbio,63
5080,Atletico-MG,Amarelo,Carlos Júnior,52
5080,Coritiba,Amarelo,Luccas Claro,76
5080,Coritiba,Amarelo,Welinton,45+1
5080,Coritiba,Amarelo,Lúcio Flávio,23
5080,Atletico-MG,Amarelo,Douglas Santos,84
5080,Atletico-MG,Amarelo,Leonardo Silva,50
5080,Coritiba,Amarelo,Alan Santos da Silva,45+2
5080,Coritiba,Amarelo,Thiago Galhardo,38
5082,Gremio,Amarelo,Rafael Galhardo,85
5082,Gremio,Amarelo,Walace,40
5082,Gremio,Amarelo,Luan Guilherme de Jesus Vieira,3
5082,Cruzeiro,Amarelo,Marcos Vinícius de Jesus Araújo,71
5082,Cruzeiro,Amarelo,Bruno Rodrigo,68
5082,Cruzeiro,Amarelo,Leandro Damião,40
5082,Gremio,Amarelo,Pedro Geromel,57
5082,Gremio,Amarelo,Maicon,25
5082,Cruzeiro,Amarelo,Mayke,73
5082,Cruzeiro,Amarelo,Willian Gomes de Siqueira,68
5082,Cruzeiro,Amarelo,Willians Domingos Fernandes,55
5081,Joinville,Amarelo,Guti,34
5081,Flamengo,Amarelo,Héctor Canteros,90
5081,Joinville,Amarelo,Douglas da Silva,83
5081,Joinville,Amarelo,Anselmo de Moraes,28
5081,Flamengo,Amarelo,Jonas Gomes de Sousa,45+2
5083,Athletico-PR,Amarelo,Ytalo José dos Santos,56
5083,Athletico-PR,Amarelo,Nikão,90+3
5085,Figueirense,Vermelho,Clayton da Silveira da Silva,83
5085,Figueirense,Amarelo,Rafael Bastos,66
5085,Goias,Amarelo,Bruno Henrique,90+4
5085,Figueirense,Amarelo,Clayton da Silveira da Silva,35
5085,Goias,Amarelo,Rafael Forster,37
5084,Ponte Preta,Amarelo,Renato Cajá,81
5084,Corinthians,Amarelo,Jadson,90+4
5084,Ponte Preta,Amarelo,Fernando Paixão da Silva,38
5086,Fluminense,Amarelo,Gerson Santos da Silva,61
5086,Santos,Amarelo,Daniel Guedes,63
5086,Santos,Amarelo,Werley Ananias da Silva,27
5086,Fluminense,Amarelo,Wagner Ferreira dos Santos,48
5086,Santos,Amarelo,Thiago Maia,36
5087,Joinville,Amarelo,Guti,15
5087,Coritiba,Amarelo,Hélder,19
5087,Joinville,Amarelo,Diego Jara Rodrigues,10
5089,Athletico-PR,Amarelo,Natanael Batista Pimenta,62
5089,Athletico-PR,Vermelho,Walter Henrique da Silva,90
5089,Athletico-PR,Amarelo,Giovanni Piccolomo,80
5088,Vasco,Vermelho,Christianno,47
5088,Chapecoense,Amarelo,Bruno Rangel,42
5088,Vasco,Amarelo,Pablo Guiñazú,63
5088,Vasco,Vermelho,Jhon Cley,79
5088,Vasco,Amarelo,Jhon Cley,76
5090,Sport,Amarelo,Diego Souza,77
5090,Avai,Vermelho,Eduardo Neto,90+5
5090,Avai,Amarelo,Jubal Rocha Mendes Júnior,90+1
5090,Avai,Amarelo,Jeci,84
5090,Avai,Amarelo,Eduardo Neto,14
5090,Avai,Amarelo,William Júnior Salles de Lima Souza,90+4
5090,Avai,Amarelo,Vagner Antônio Brandalise,88
5090,Avai,Amarelo,Anderson Lopes,72
5090,Sport,Amarelo,Régis,81
5091,Goias,Amarelo,Alex Alves Cardoso,35
5091,Corinthians,Amarelo,Bruno Henrique Corsini,65
5091,Goias,Amarelo,Fred,63
5091,Corinthians,Amarelo,Fagner,90+3
5093,Santos,Amarelo,David Braz,58
5093,Santos,Amarelo,Geuvânio,27
5093,Gremio,Amarelo,Walace,90
5093,Santos,Amarelo,Caju,33
5093,Santos,Amarelo,Gabriel Barbosa,26
5093,Santos,Vermelho,Geuvânio,28
5092,Fluminense,Amarelo,Gustavo Scarpa,77
5092,Sao Paulo,Amarelo,Édson José da Silva,30
5092,Fluminense,Amarelo,Edson Felipe da Cruz,1
5094,Ponte Preta,Amarelo,Vitor Xavier,54
5094,Palmeiras,Amarelo,Eduardo Pereira Rodrigues,56
5094,Palmeiras,Amarelo,Lucas Rios Marques,35
5094,Ponte Preta,Amarelo,Pablo Castro,90+2
5094,Ponte Preta,Amarelo,Cesinha,37
5094,Palmeiras,Amarelo,Victor Ramos,52
5095,Flamengo,Amarelo,Emerson Sheik,65
5095,Figueirense,Amarelo,Dudu,79
5095,Flamengo,Amarelo,Marcelo Cirino da Silva,66
5095,Flamengo,Amarelo,Alan Patrick,48
5095,Figueirense,Amarelo,Roberto Cereceda,67
5096,Internacional,Amarelo,Andrés D'Alessandro,41
5096,Internacional,Vermelho,Anderson Luís de Abreu Oliveira,62
5096,Atletico-MG,Amarelo,Leandro Donizete,54
5096,Atletico-MG,Amarelo,Edcarlos,90
5096,Atletico-MG,Amarelo,Carlos César Neves,27
5098,Santos,Amarelo,Daniel Guedes,51
5098,Santos,Amarelo,Werley Ananias da Silva,64
5098,Santos,Amarelo,Thiago Maia,19
5097,Chapecoense,Amarelo,Wanderson,89
5097,Gremio,Amarelo,Pedro Rocha Neves,27
5097,Gremio,Amarelo,Braian Rodríguez,90+4
5099,Coritiba,Amarelo,Norberto Pereira Marinho Neto,87
5099,Coritiba,Amarelo,Alan Santos da Silva,55
5099,Ponte Preta,Amarelo,Pablo Castro,90+2
5099,Ponte Preta,Amarelo,Cesinha,88
5099,Ponte Preta,Amarelo,Diego Oliveira,59
5099,Coritiba,Amarelo,Henrique Gelain Custodio,80
5099,Coritiba,Amarelo,Thiago Galhardo,41
5099,Ponte Preta,Amarelo,Biro-Biro,89
5099,Ponte Preta,Amarelo,Renato Cajá,64
5099,Ponte Preta,Amarelo,Renato de Araújo Chaves Júnior,32
5101,Palmeiras,Amarelo,Egídio de Araújo Pereira Júnior,56
5101,Avai,Amarelo,André Lima,86
5101,Avai,Amarelo,Nino Paraíba,84
5101,Avai,Amarelo,Claudinei Junio de Souza,27
5101,Palmeiras,Amarelo,Victor Ramos,64
5101,Avai,Amarelo,Renan Martins Pereira,88
5101,Avai,Amarelo,Roberto César Zardin Rodrigues,84
5101,Avai,Amarelo,Emerson dos Santos da Silva,72
5100,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,80
5100,Joinville,Amarelo,Fabrício de Souza,59
5100,Joinville,Amarelo,Marinaldo dos Santos Oliveira,88
5102,Atletico-MG,Amarelo,Jemerson de Jesus Nascimento,79
5102,Sport,Amarelo,Rithely,41
5102,Atletico-MG,Amarelo,Carlos César Neves,86
5102,Sport,Amarelo,Neto,90+5
5103,Internacional,Amarelo,Nicolás Freitas,46
5103,Flamengo,Amarelo,Marcelo Augusto Mathias da Silva,71
5103,Internacional,Amarelo,Rafael Moura,75
5103,Internacional,Amarelo,Geferson Cerqueira Teles,37
5103,Flamengo,Amarelo,Jorge Marco de Oliveira Moraes,27
5104,Vasco,Amarelo,Rodrigo Baldasso da Costa,82
5104,Vasco,Amarelo,Anderson Salles,29
5104,Vasco,Amarelo,Madson,68
5105,Athletico-PR,Amarelo,Hernani Azevedo Junior,90+1
5105,Corinthians,Amarelo,Felipe Augusto de Almeida Monteiro,49
5105,Athletico-PR,Amarelo,Nikão,49
5106,Fluminense,Amarelo,Victor Oliveira,82
5106,Cruzeiro,Amarelo,Willians Domingos Fernandes,73
5106,Fluminense,Amarelo,Fred,59
5106,Cruzeiro,Amarelo,Paulo André,21
5107,Santos,Amarelo,Paulo Ricardo Ferreira,41
5107,Figueirense,Amarelo,Fabinho,57
5107,Figueirense,Amarelo,Roberto Cereceda,33
5107,Figueirense,Amarelo,Leandro Silva,80
5107,Figueirense,Amarelo,Rafael Bastos,45+2
5107,Figueirense,Amarelo,Yago Rocha,28
5108,Gremio,Amarelo,Walace,38
5108,Vasco,Amarelo,Andrezinho,81
5108,Vasco,Amarelo,Sérgio Antônio Borges Júnior,90+2
5108,Vasco,Amarelo,Pablo Guiñazú,24
5109,Ponte Preta,Amarelo,Biro-Biro,78
5109,Atletico-MG,Amarelo,Giovanni Augusto,54
5109,Atletico-MG,Amarelo,Leandro Donizete,56
5109,Atletico-MG,Amarelo,Carlos César Neves,18
5110,Sao Paulo,Amarelo,Luís Fabiano,50
5110,Coritiba,Amarelo,Henrique Gelain Custodio,54
5110,Coritiba,Amarelo,Luccas Claro,90+2
5110,Coritiba,Amarelo,Leandro Silva,2
5112,Corinthians,Amarelo,Jadson,30
5112,Corinthians,Amarelo,Renato Augusto,66
5111,Joinville,Amarelo,Dankler,90+4
5111,Joinville,Amarelo,Fabrício de Souza,45+1
5111,Internacional,Amarelo,Eduardo Sasha,83
5111,Internacional,Amarelo,Wellington Aparecido Martins,1
5111,Joinville,Amarelo,Marion Silva Fernandes,67
5111,Joinville,Amarelo,Everton Kempes dos Santos Gonçalves,24
5111,Internacional,Amarelo,Muriel Becker,76
5113,Fluminense,Amarelo,Marcos Júnior,82
5113,Athletico-PR,Amarelo,Natanael Batista Pimenta,50
5113,Fluminense,Amarelo,Edson Felipe da Cruz,23
5114,Cruzeiro,Amarelo,Mário Sérgio Santos Costa,72
5114,Goias,Amarelo,Diogo Barbosa,56
5114,Cruzeiro,Amarelo,Leonardo Renan Simões de Lacerda,36
5115,Sport,Amarelo,Jonathan Marlone,45+1
5115,Sport,Amarelo,Renê Rodrigues Martins,58
5115,Palmeiras,Amarelo,Jackson de Souza,36
5116,Avai,Amarelo,Tauã,85
5116,Avai,Amarelo,Roberto César Zardin Rodrigues,40
5116,Chapecoense,Amarelo,Bruno César Pereira da Silva,17
5116,Avai,Amarelo,Romário Guilherme dos Santos,43
5116,Avai,Amarelo,Éverton Silva,37
5116,Chapecoense,Amarelo,Dener Assunção Braz,16
5117,Internacional,Amarelo,José Mário de Bona,33
5117,Goias,Amarelo,Guilherme Gimenez de Souza,84
5118,Flamengo,Amarelo,Emerson Sheik,40
5118,Gremio,Amarelo,Maicon,76
5118,Gremio,Amarelo,Marcelo Hermes,45+4
5118,Gremio,Amarelo,Marcelo Grohe,80
5118,Gremio,Amarelo,Pedro Geromel,58
5118,Gremio,Amarelo,Pedro Rocha Neves,40
5119,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,67
5119,Atletico-MG,Amarelo,Thiago Ribeiro,59
5120,Athletico-PR,Amarelo,Sidcley Ferreira Pereira,86
5120,Chapecoense,Amarelo,Hélio Hermito Zampier Neto,82
5120,Chapecoense,Amarelo,Wanderson,28
5120,Athletico-PR,Amarelo,Caique da Silva Santos,75
5120,Chapecoense,Amarelo,Roger Rodrigues da Silva,42
5121,Coritiba,Amarelo,Negueba,77
5121,Figueirense,Amarelo,Ricardo de Souza Silva,23
5121,Coritiba,Amarelo,Lúcio Flávio,72
5123,Fluminense,Amarelo,Gerson Santos da Silva,68
5123,Vasco,Amarelo,Jordi,82
5123,Vasco,Amarelo,Jhon Cley,64
5123,Vasco,Amarelo,Anderson Salles,14
5123,Fluminense,Amarelo,Marcos Júnior,90+3
5123,Vasco,Amarelo,Sérgio Antônio Borges Júnior,86
5123,Vasco,Amarelo,Dagoberto Pelentier,72
5123,Vasco,Amarelo,Christianno,20
5124,Palmeiras,Amarelo,Arouca,45+3
5124,Santos,Amarelo,Neto Berola,90+5
5124,Santos,Amarelo,Ricardo Oliveira,30
5124,Palmeiras,Amarelo,Egídio de Araújo Pereira Júnior,70
5124,Palmeiras,Amarelo,Leandro Almeida,32
5124,Santos,Amarelo,Werley Ananias da Silva,59
5122,Sao Paulo,Vermelho,Paulo Henrique Ganso,82
5122,Sport,Amarelo,Renê Rodrigues Martins,47
5122,Sao Paulo,Amarelo,Paulo Henrique Ganso,50
5122,Sao Paulo,Vermelho,Luís Fabiano,84
5122,Sao Paulo,Amarelo,Luís Fabiano,73
5125,Avai,Amarelo,Éverton Silva,90+1
5125,Avai,Amarelo,Romário Guilherme dos Santos,68
5125,Cruzeiro,Amarelo,Mário Sérgio Santos Costa,46
5125,Avai,Amarelo,André Lima,80
5126,Joinville,Amarelo,Anselmo de Moraes,73
5126,Ponte Preta,Amarelo,Pablo Castro,83
5126,Ponte Preta,Amarelo,Gilson Gomes do Nascimento,34
5126,Joinville,Amarelo,Guti,81
5126,Ponte Preta,Amarelo,Cesinha,90+3
5126,Ponte Preta,Amarelo,Fernando Paixão da Silva,56
5126,Ponte Preta,Amarelo,Renato de Araújo Chaves Júnior,31
5127,Avai,Amarelo,Roberto César Zardin Rodrigues,53
5127,Avai,Amarelo,Tauã,38
5127,Athletico-PR,Amarelo,Crysan,30
5127,Avai,Amarelo,Pablo de Barros,52
5127,Athletico-PR,Amarelo,Carlos Eduardo Santos Oliveira,41
5127,Athletico-PR,Amarelo,Sidcley Ferreira Pereira,18
5129,Atletico-MG,Amarelo,Rafael de Souza Pereira,45+1
5129,Figueirense,Amarelo,Yago Rocha,86
5129,Figueirense,Amarelo,Dudu,45+1
5129,Atletico-MG,Amarelo,Jesús Dátolo,38
5129,Figueirense,Amarelo,Leandro Silva,47
5129,Figueirense,Amarelo,Saimon Pains Tormen,14
5131,Santos,Amarelo,José Carlos Cracco Neto,51
5131,Joinville,Amarelo,Fabrício de Souza,14
5131,Santos,Amarelo,David Braz,67
5131,Joinville,Amarelo,Anselmo de Moraes,64
5130,Chapecoense,Amarelo,Bruno César Pereira da Silva,90+1
5130,Fluminense,Amarelo,Antônio Carlos dos Santos Aguiar,89
5130,Fluminense,Amarelo,Jean Raphael Vanderlei Moreira,45+2
5130,Fluminense,Vermelho,Lucas Gomes,90+5
5130,Chapecoense,Amarelo,Cléber Santana,42
5130,Fluminense,Amarelo,Edson Felipe da Cruz,76
5132,Ponte Preta,Amarelo,Gilson Gomes do Nascimento,45
5132,Internacional,Amarelo,Nicolás Freitas,55
5132,Ponte Preta,Amarelo,Biro-Biro,78
5132,Internacional,Amarelo,Geferson Cerqueira Teles,68
5135,Goias,Amarelo,Carlos Eduardo Ferreira de Souza,84
5135,Flamengo,Amarelo,Paolo Guerrero,56
5135,Goias,Amarelo,Diogo Barbosa,76
5133,Coritiba,Amarelo,Rafhael Lucas,70
5133,Corinthians,Amarelo,Ralf de Souza Teles,88
5133,Corinthians,Amarelo,Cássio Ramos,66
5133,Coritiba,Amarelo,Evandro da Silva,75
5133,Coritiba,Amarelo,Leandro Silva,28
5133,Corinthians,Amarelo,Felipe Augusto de Almeida Monteiro,85
5134,Cruzeiro,Amarelo,Fabrício dos Santos Silva,90+3
5136,Vasco,Amarelo,Dagoberto Pelentier,20
5136,Palmeiras,Amarelo,Victor Ramos,90+2
5136,Vasco,Amarelo,Madson,86
5136,Vasco,Amarelo,Rodrigo Baldasso da Costa,10
5137,Vasco,Amarelo,Luan Garcia Teixeira,70
5137,Vasco,Amarelo,Christianno,87
5137,Vasco,Amarelo,Sérgio Antônio Borges Júnior,27
5138,Sao Paulo,Amarelo,Thiago Henrique Mendes Ribeiro,88
5139,Gremio,Vermelho,Walace,50
5139,Fluminense,Amarelo,Ronaldinho Gaúcho,73
5139,Gremio,Amarelo,Rafael Galhardo,81
5139,Fluminense,Amarelo,Jean Raphael Vanderlei Moreira,83
5139,Fluminense,Amarelo,Henrique Souza,34
5139,Gremio,Amarelo,Walace,16
5141,Palmeiras,Amarelo,Victor Ramos,65
5141,Athletico-PR,Amarelo,Kadu,39
5141,Athletico-PR,Amarelo,Christián Vilches,90+3
5140,Coritiba,Amarelo,Ruy Franco de Almeida Junior,67
5140,Coritiba,Amarelo,Hélder,39
5140,Goias,Amarelo,Fred,90+5
5140,Goias,Amarelo,Erik Nascimento de Lima,73
5140,Coritiba,Amarelo,Wilson Rodrigues de Moura Júnior,55
5140,Coritiba,Amarelo,Leandro Silva,39
5140,Goias,Amarelo,Renan Brito Soares,85
5140,Goias,Amarelo,Patrick,48
5142,Joinville,Amarelo,Marcelo Costa,50
5142,Joinville,Amarelo,Silvinho,71
5142,Avai,Amarelo,Eduardo Neto,31
5143,Internacional,Amarelo,Wellington Aparecido Martins,75
5143,Internacional,Amarelo,Andrés D'Alessandro,40
5143,Chapecoense,Amarelo,Wagner Ricardo Silva da Silva,35
5143,Internacional,Amarelo,Alex Raphael Meschini,52
5143,Chapecoense,Amarelo,Bruno César Pereira da Silva,42
5144,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,23
5144,Ponte Preta,Amarelo,Josimar,26
5144,Figueirense,Amarelo,Clayton da Silveira da Silva,89
5144,Ponte Preta,Amarelo,Juninho,89
5144,Ponte Preta,Amarelo,Fernando Paixão da Silva,10
5145,Flamengo,Amarelo,Paolo Guerrero,90+4
5145,Flamengo,Amarelo,Emerson Sheik,43
5145,Santos,Amarelo,Werley Ananias da Silva,89
5145,Flamengo,Amarelo,Wallace Reis da Silva,63
5145,Flamengo,Amarelo,Márcio Rodrigues Araújo,13
5145,Santos,Amarelo,José Carlos Cracco Neto,27
5146,Sport,Amarelo,Renê Rodrigues Martins,90+4
5146,Cruzeiro,Amarelo,Mayke,27
5146,Cruzeiro,Amarelo,Charles Fernando Basílio da Silva,82
5147,Avai,Amarelo,Eltinho,52
5147,Fluminense,Amarelo,Lucas Pierre Santos Oliveira,41
5147,Avai,Amarelo,Rômulo,72
5147,Fluminense,Amarelo,Edson Felipe da Cruz,78
5148,Coritiba,Amarelo,José Carlos Ferreira Júnior,35
5148,Coritiba,Amarelo,Ivan Aparecido Martins,10
5148,Santos,Amarelo,Lucas Rafael Araújo Lima,11
5148,Coritiba,Amarelo,Ruy Franco de Almeida Junior,23
5148,Coritiba,Amarelo,João Paulo Silva,8
5150,Vasco,Amarelo,Madson,49
5150,Joinville,Amarelo,Everton Kempes dos Santos Gonçalves,90+7
5150,Joinville,Amarelo,Marion Silva Fernandes,86
5150,Vasco,Amarelo,Anderson Salles,28
5150,Joinville,Amarelo,Diego Jara Rodrigues,90+3
5150,Joinville,Amarelo,Marcelo Costa,40
5153,Ponte Preta,Amarelo,Pablo Castro,20
5153,Flamengo,Amarelo,Luiz Antônio de Souza Soares,79
5153,Flamengo,Amarelo,Éverton Cardoso da Silva,45+2
5153,Ponte Preta,Amarelo,Elton Junior Melo Ataíde,84
5153,Flamengo,Amarelo,Paolo Guerrero,80
5153,Flamengo,Amarelo,Jorge Marco de Oliveira Moraes,69
5152,Cruzeiro,Amarelo,Fabrício dos Santos Silva,71
5152,Cruzeiro,Amarelo,Vinícius Vasconcelos Araújo,45
5152,Palmeiras,Amarelo,Egídio de Araújo Pereira Júnior,90+3
5152,Palmeiras,Amarelo,Victor Ramos,45+3
5152,Cruzeiro,Amarelo,Manoel Messias Silva Carvalho,49
5152,Cruzeiro,Amarelo,Willians Domingos Fernandes,20
5152,Palmeiras,Amarelo,Lucas Rios Marques,56
5154,Goias,Amarelo,Guilherme Gimenez de Souza,31
5154,Atletico-MG,Amarelo,Douglas Santos,9
5154,Goias,Amarelo,Fred,41
5154,Atletico-MG,Amarelo,Marcos Rocha,64
5151,Sao Paulo,Amarelo,Hudson,44
5151,Sao Paulo,Amarelo,Wesley Lopes Beltrame,29
5151,Corinthians,Amarelo,Fagner,66
5151,Corinthians,Vermelho,Felipe Augusto de Almeida Monteiro,82
5151,Sao Paulo,Amarelo,Luiz Eduardo,38
5151,Sao Paulo,Amarelo,Carlos Andrade Souza,29
5151,Corinthians,Amarelo,Felipe Augusto de Almeida Monteiro,38
5155,Gremio,Amarelo,Edinho,75
5155,Internacional,Amarelo,Rodrigo Dourado,55
5155,Internacional,Amarelo,Alisson Becker,11
5155,Gremio,Amarelo,Luiz Fernando Pereira da Silva,85
5155,Internacional,Amarelo,Nílton Ferreira Júnior,87
5155,Internacional,Amarelo,Eduardo Sasha,34
5156,Figueirense,Amarelo,Dudu,55
5156,Chapecoense,Amarelo,João Afonso,90+2
5158,Athletico-PR,Vermelho,Hernani Azevedo Junior,80
5158,Flamengo,Amarelo,Héctor Canteros,83
5158,Athletico-PR,Amarelo,Sidcley Ferreira Pereira,59
5158,Athletico-PR,Amarelo,Kadu,44
5158,Flamengo,Amarelo,Marcos Rogério Ricci Lopes,90+3
5158,Athletico-PR,Amarelo,Hernani Azevedo Junior,77
5158,Athletico-PR,Amarelo,Fernando Barrientos,45+2
5157,Coritiba,Amarelo,Rafael Marques Pinto,71
5157,Palmeiras,Amarelo,Egídio de Araújo Pereira Júnior,16
5157,Coritiba,Amarelo,Ivan Aparecido Martins,87
5157,Coritiba,Amarelo,Negueba,54
5159,Santos,Amarelo,Marquinhos,82
5159,Vasco,Amarelo,Thalles Lima de Conceição Penha,83
5159,Vasco,Amarelo,Rafael Silva dos Santos,68
5159,Vasco,Amarelo,Sérgio Antônio Borges Júnior,40
5159,Vasco,Vermelho,Pablo Guiñazú,80
5159,Santos,Amarelo,Ricardo Oliveira,82
5159,Santos,Amarelo,Gabriel Barbosa,39
5159,Vasco,Amarelo,Germán Herrera,79
5159,Vasco,Amarelo,Pablo Guiñazú,48
5160,Chapecoense,Amarelo,Vilson Xavier de Menezes Júnior,90+1
5160,Chapecoense,Amarelo,José Gildeixon Clemente de Paiva,39
5160,Goias,Amarelo,Bruno Henrique,85
5160,Chapecoense,Amarelo,Bruno César Pereira da Silva,54
5161,Sao Paulo,Vermelho,Luiz Eduardo,78
5161,Figueirense,Amarelo,Clayton da Silveira da Silva,70
5161,Sao Paulo,Amarelo,Hudson,83
5161,Sao Paulo,Amarelo,Luís Fabiano,56
5161,Figueirense,Amarelo,Bruno Alves,86
5161,Figueirense,Amarelo,Marcos Roberto da Silva Barbosa,67
5161,Sao Paulo,Amarelo,Breno Vinícius Rodrigues Borges,67
5161,Sao Paulo,Amarelo,Wesley Lopes Beltrame,44
5162,Fluminense,Vermelho,Marcos Júnior,52
5162,Internacional,Amarelo,Wellington Aparecido Martins,88
5162,Internacional,Amarelo,Lisandro López,81
5162,Internacional,Amarelo,Alex Raphael Meschini,49
5162,Fluminense,Amarelo,Diego Cavalieri,88
5162,Fluminense,Amarelo,Marcos Júnior,48
5162,Fluminense,Vermelho,Antônio Carlos dos Santos Aguiar,90+3
5162,Internacional,Amarelo,Rafael Moura,88
5162,Internacional,Amarelo,Geferson Cerqueira Teles,75
5162,Internacional,Amarelo,Juan Silveira dos Santos,38
5162,Fluminense,Amarelo,Wellington Paulista,55
5162,Fluminense,Amarelo,Henrique Souza,45
5163,Corinthians,Amarelo,Malcom Filipe Silva de Oliveira,72
5163,Sport,Amarelo,Samuel Xavier,84
5163,Corinthians,Amarelo,Carlos Gilberto do Nascimento Silva,39
5164,Avai,Amarelo,Jeci,41
5164,Ponte Preta,Amarelo,Diego Oliveira,81
5166,Gremio,Amarelo,Douglas dos Santos,34
5166,Atletico-MG,Amarelo,Leonardo Silva,85
5166,Gremio,Amarelo,Marcelo Grohe,71
5166,Gremio,Amarelo,Luan Guilherme de Jesus Vieira,45+1
5166,Atletico-MG,Amarelo,Douglas Santos,76
5165,Cruzeiro,Amarelo,Willian Gomes de Siqueira,70
5165,Joinville,Amarelo,Carlos Eduardo Antônio dos Santos,38
5165,Cruzeiro,Amarelo,Charles Fernando Basílio da Silva,26
5167,Vasco,Amarelo,Duvier Riascos,60
5167,Coritiba,Amarelo,Lúcio Flávio,38
5167,Vasco,Amarelo,Germán Herrera,89
5167,Vasco,Amarelo,Dagoberto Pelentier,51
5168,Athletico-PR,Amarelo,Alan Ruschel,34
5168,Athletico-PR,Vermelho,Alan Ruschel,90+4
5168,Athletico-PR,Amarelo,Daniel Hernández,90+2
5168,Santos,Amarelo,Victor Ferraz,79
5169,Sao Paulo,Amarelo,Paulo Henrique Ganso,81
5170,Palmeiras,Amarelo,Lucas Rios Marques,45+2
5170,Flamengo,Amarelo,Jonas Gomes de Sousa,42
5170,Palmeiras,Amarelo,Lucas Taylor,90+5
5170,Flamengo,Amarelo,Jorge Marco de Oliveira Moraes,44
5172,Figueirense,Vermelho,João Vitor Lima Gomes,87
5172,Fluminense,Amarelo,Marlon,39
5172,Figueirense,Amarelo,João Vitor Lima Gomes,42
5172,Figueirense,Amarelo,Rafael Bastos,68
5173,Cruzeiro,Amarelo,Paulo André,86
5173,Internacional,Amarelo,Geferson Cerqueira Teles,57
5173,Cruzeiro,Amarelo,Mayke,90+4
5173,Internacional,Amarelo,William de Asevedo Furtado,75
5171,Corinthians,Amarelo,Guilherme Arana,56
5175,Gremio,Amarelo,Marcelo Oliveira Ferreira,28
5176,Chapecoense,Amarelo,Hélio Hermito Zampier Neto,90+5
5176,Chapecoense,Amarelo,Wagner Ricardo Silva da Silva,70
5176,Atletico-MG,Amarelo,Marcos Rocha,90+6
5176,Atletico-MG,Amarelo,Luan Madson Gedeão de Paiva,33
5176,Atletico-MG,Vermelho,Leonardo Silva,37
5176,Chapecoense,Amarelo,Dener Assunção Braz,87
5176,Chapecoense,Amarelo,Elicarlos,56
5176,Atletico-MG,Amarelo,Victor,78
5177,Vasco,Vermelho,Rodrigo Baldasso da Costa,75
5177,Goias,Amarelo,Guilherme Gimenez de Souza,26
5177,Vasco,Amarelo,Jhon Cley,82
5177,Vasco,Amarelo,Rodrigo Baldasso da Costa,15
5177,Vasco,Vermelho,Jorge Henrique,20
5177,Goias,Amarelo,Zé Love,34
5177,Goias,Amarelo,Bruno Henrique,22
5177,Vasco,Amarelo,Duvier Riascos,44
